dest_id,Senyawe Health Post,Maleshe Health Post,Khuis Health Post,Makopong Clinic ,Mahalapye District Hospital,Chanoga Health Post,Lesenepole(Matolwane) Health Post,Gakgatla Health Post,Kokong Clinic,Mochudi 1  Clinic,Pilane Health Post,Ukhwi Health Post,Sheepfarm Health Post,Malolwane  Clinic,Gootau Health Post,Maitengwe Clinic,Semitwe Health Post,Phaphane  Clinic,Ngwapa Health Post,Itholoke Health Post,Gakuto Health Post,Vaalhoek Health Post,Youth Friendly Services,Boseja 1  Clinic,Dikhukhung Health Post,Komana Health Post,Nxamasere Health Post,Maape Health Post,Tutume Primary Hospital ,SSKB (Mogoditshane BDF) Clinic,Artesia Clinic,Lecheng Clinic,Gantsi Senior School Clinic,Kgatelopele/Block 8 Clinic,Joseph Kavindama Hospital,Tsamaya Clinic,Mokobeng Health Post,Shoshong Senior Secondary School Clinic,Mabuo Health Post,Tsabong Primary Hospital,Tshimoyapula Health Post,Prison Health Post,SHAA\Bosele Health Post,Boseja 2  Clinic,Mabolwe Health Post,Ntlhantlhe Clinic,Botswelelo Clinic,Matlhakola Health Post,Lorwana Clinic,Boseja Clinic,Mandunyane Health Post,Matebele Health Post,Leporung Health Post,Tsokatshaa Health Post,Mmaphashalala Health Post,Moreomabele Health Post,Thamaga  Main Clinic,Mogonono Health Post,Kazungula BDF Health Post,Mosi Health Post,Xere Health  Post,Bontleng Clinic,Moremi Health Post,Mabeleng Health Post,Lerala Clinic,Diabo Health Post,Botshabelo Clinic,Gaborone Central Clinic,Mokgware Health Post,Ramotswa Station/ Taung Clinic,Gweta Clinic,Mbalambi Health Post,Letoreng Health Post,Mogotlho Health Post,Tobela Clinic,Seolwane Health Post,Makuta Health Post,Selebi Phikwe Government Hospital,Hukuntsi Primary Hospital,Donga Clinic,Mafhungo/Hubona,Broadhurst Traditional Area Clinic  ,Gumare Clinic,Lejwana Health Post,Madiba Senior Secondary School Clinic,Digawana Clinic,Lotsane Senior School Clinic,Magapatona Clinic,Dilolwe Clinic,Xanagas Health Post,Beetsha Clinic,Metlobo Clinic,Sesame Clinic,Bokaa  Clinic,Molepolole Prison,Metsimantsho Health Post,Kopong Clinic,Phitshane Molopo Clinic,Pallaroad Health Post,Phitshane Potlokwe Health Post,Kajaja Health Post,Eretsha Health Post,Matshelagabedi Clinic,Rakhuna Health Post,Sowa Clinic,Goodhope Clinic,Ikoga Health Post,Nokaneng Clinic,Ghani Health Post,Papatlo Health Post,Serule Clinic  ,Pitseng Clinic,Extension 15  Clinic,Botswana Police College,Shakawe Clinic,Nkaikela Health Post,Gabane Health Post,Matlhako Health Post,Manaledi Health Post,Damochujenaa Health Post,Letlhakeng Clinic,Shakawe BDF Clinic,Mmutlane Health Post,Manxotai Health Post,Kole Clinic,Themashanga Clinic,Manyanda Health Post,Manyana Clinic,Ramotlabaki Health Post,Makaleng Clinic,Kazungula Health Post,Kwando BDF Health Post,Palapye Primary Hospital,Pandamatenga BDF Clinic,Sefhare Primary Hospital ,Matlapana Health Post,Kauxwi Health Post,Gasita Clinic,Senete Health Post,Gopong Health Post,Shakwe Health Post,Morwamosu Clinic,Charleshill Clinic,Moiyabana Clinic,Thankane Health Post,Seherelela Health Post,Disaneng Clinic,Molefi Senior Secondary School Clinic,Morama Clinic,Ratholo Health Post,Thabala Clinic,Diloro Health Post,Sekgoma Memorial Hospital,Matobo Health Post,Broadhurst III Clinic,Mosu Health Post,Goodhope Primary Hospital,Kgomokasitwa Health Post,,Molepolole Council Clinic,D'kar Health Post,Mokoboxane Health  Post,Mopipi Clinic ,Sekondomboro Health Post,Khekhenye Health Post,Toromoja  Health Post,Kuke Health Post,Metsibotlhoko Health Post,Moralane Heath Post,Kediretswe Clinic ,Letlhakane Clinic,Chadibe Clinic,Zwenshambe Health Post,Kudumatse Health Post,Mogojogojo Health Post,Nlaphkwane Clinic,Bere Health Post,Glen Valley Clinic,Make Health Post,Mogobane Health Post,Middlepits Clinic ,Hunhukwe Health Post,Mathathane Clinic,Dibete Health Post,Kweneng Health  Post,Sekoma Health Post,Mmanoko Health Post,Khawa Health Post,Tubu Health Post,Segwagwa Health Post,Mosolotshane Health Post,Masukwane Health Post,Sese Clinic,Kubung ,Leshibitse Health Post,Ramokgwebana Clinic,,Tshwaragano Clinic,Kgatleng Emergency Medical Services,Sepako Health Post,Modipane Health Post,Broadhurst II Clinic,Mogoditshane Clinic,Dikwididi Health Post,Tswaanyaneng Health Post,Monwane Health Post,Kachikau Clinic ,Lorolwane Health Post,Nxaunxau Health Post,F/town Prisons (Sickbay) Clinic,Mokgomane Health Post,Masingwaneng Health Post,Makunda Health Post,Metsimotlhabe Clinic,Mapoka Clinic,Gantsi Clinic,Khakhea Clinic,Lentsweletau Clinic,Maun General Clinic,Tsabong Clinic ,Sesung Health Post,Siviya Health  Post,Nata Clinic,Ditlharapa Health Post,Nswazi Clinic,Etsha 1 Health Post,Kanngwe Health Post,Mababe Health Post,Serinane Health Post,Werda Clinic ,Lepashe Health Post,Qangwa Clinic,Moshaweng Clinic,Phase 2 Clinic,Kisa Health Post,Kadimo Samson Clinic,Khurutshe Health Post,BAC Clinic,Botshelo Clinic,Mokhomma Health Post,Kgosing Clinic,Mookane Clinic,Jackalas 1 Health  Post,Khwee Health Post,Mahotshwane Health Post,East Hanahai Health Post,Nyangabgwe Hospital,Pitsane Clinic,Ntshe Clinic,Dagwi Health Post,Tirelo Motseonageng Clinic,Letsholathebe II Memorial District Hospital,Kgomodiatshaba Health Post,Matshwane Clinic,Etsha 6 Clinic,Phuthadikobo Clinic,Maubelo Health Post,Old Sekgoma Clinic,Bodungwane Health Post,Tlhareseleele Health Post,Khurumela Clinic ,Omaweneno Health Post,Lapologang Clinic,Mmea Health Post ,Mmathethe Clinic,Mokgoro Clinic,Motswedi Clinic,Mochudi Prisons Sick Bay Health Post,Botsalano Clinic,Mhalapitsa Health Post,Kalfontein Clinic,Tsetsebjwe Clinic,Tapologong Clinic,Rappelspan Health Post,Kutamogoree Health Post,Butale Health Post,Gungwe Health Post,Thini Clinic,Pandamatenga Clinic,Rakops Primary Hospital,Goosekgweng Health Post,Kedia Health  Post,Khonkhwa Health Post,Modikwane Health Post (Serowe),Paje Health Post,Phuduhudu Health Post,Mosojane Health Post,Sebele Clinic,Karakubis Clinic,Lesetlhana Clinic,Takatokwane Clinic,Xakao Clinic,Mmadinare Primary Hospital,Kang Clinic,Makakung Health Post,Motopi Clinic,Lephepe Clinic,Matenge Health Post,Kgari  Health  Post,Dikgonnye Health Post,Kasane Prisons Health Post,Morwa  Clinic,Foley Health Post,Matopi Health Post,Madisakwane Health Post,Mabele Health Post,Mmakgori Health Post,Kaudwane Health Post,Broadhurst I Clinic,Gabane  Clinic ,Mafhikana Clinic,Dipotsana Health Post,Mochudi 2  Clinic,Weighbridge Clinic,Maposa Health Post,Mogorosi Health Post,Jackalas 2 Health Post,Siga Clinic,Nutrition Clinic,Ngware Clinic,Maun Clinic,Tloaneng Health Post,Seronga Clinic,Borotsi Clinic,Inalegolo Health Post,Poloka Health Post,Tshesebe Clinic,Woodhall Clinic,Boipelego Clinic,Ngarange Health Post,Khumaga  Health  Post,Malatswai Health Post,Natale Health Post,Lokgwabe Health Post,Disana Health Post,Moshupa Council Clinic,Peleng Central Clinic,Otse Clinic,Mmopane  Health Post,Mambo Health Post,Joosub & Aysha Dada Clinic,Hukuntsi Clinic,Magoriapitse Health Post,Sheleketla Clinic,Mulambakwena Health Post,Ralekgetho Health Post,,Ebrahim & Marriam Dada Clinic,Serowe Clinic,Mogome Health Post,Pole Health Post,BMC Clinic (factory),Thito Health Post,Central Medical Stores (CMS),Bodibeng Health Post,Magotlhwane Health Post,Kgatleng DHMT Warehouse,Letlhakane Primary Hospital,Maun BDF Clinic,Ramokgonami Clinic,Lobatse DHMT Warehouse,Good Hope DHMT Warehouse,Area S Health Post,Southern DHMT Warehouse,Kweneng West DHMT Warehouse,Moshopha Health Post ,Kgalagadi North DHMT Warehouse,Kgalagadi South DHMT Warehouse,Ghanzi DHMT Warehouse,Ngami DHMT Warehouse,Shorobe Clinic,Okavango DHMT Warehouse,New Xade Clinic,Sir Seretse Khama International Airport Clinic,Boteti DHMT Warehouse,Serowe DHMT Warehouse,Extention 3 Clinic,Mahalapye DHMT Warehouse,Sepopa Clinic,Selebi-Phikwe DHMT Warehouse,Botalaote/Toteng Health Post,Bobirwa DHMT Warehouse,Francistown DHMT Warehouse,Molepolole College of Education,Tutume DHMT Warehouse,Masunga Primary  Hospital,North East DHMT Warehouse,Chobe DHMT Warehouse,Kweneng East DHMT Warehouse,Kgoro Health Post,Palapye DHMT Warehouse,Sbrana Psychiatric Hospital,Shakawe Senior Secondary School Clinic,Molepolole Hospital,Thamaga Primary Hospital,Sehithwa Clinic,Lobatse/Athlone District Hospital,Gumare Primary Hospital,Gudigwa Health Post,West Hanahai Health Post,Kasane Primary Hospital,Oliphant's Drift  Clinic,Majwaneng Health Post,Gaborone West Clinic,Selibe Phikwe BDF Clinic,Salajwe Clinic,Habu Health Post,Bothatogo Health Post,Mmamokhasi Clinic,Manga Clinic,Makakatlela  Clinic,Mokowana /Mosweu Health Post,Dukwi Clinic,Serowe Mens Prisons Clinic,Mokoswane Health Post,Kolonkwaneng Health Post,Extension II  Clinic,Sedibeng Health Post,Semolale Clinic,Phihetswane Health Post,Kagiso Clinic,Ncojane Clinic,Thebephatshwa AirBase,Mokubilo  Health  Post,Goshwe Health Post,Mahalapye Prisons Clinic,Tsetseng Health Post,Mabeleapudi Clinic,Rungwana, Boswelakoko Clinic,Moeti Clinic,Sebego Clinic,Etsha 13 Clinic,Lotlhakane West Clinic,Gojwane Health Post,Tlhalogang Health Post,Gambule Health Post,Leetile Health Post,Diphuduhudu Health Post,Parakarungu Clinic ,Sojwe Clinic,Majaalela Health Post,Area L Health Post,Mothamo CJSS Clinic,Madiba Health Post,Kgope Health Post,Malotwana Health Post,Magokotswane  Health Post,Hereford Clinic ,Lotsane Clinic ,Newtown Clinic,Mmashoro Clinic,Tatitown Clinic,Sefhophe Clinic ,Radisele Clinic,Malwelwe Health Post,Masego Clinic,Lekgolobotlo Health Post,Lesirane Clinic,Botlhapatlou Clinic,Lehututu Health Post,Bobonong Primary Hospital,Baitiredi Clinic,Rasesa  Clinic,Tshimologo Clinic,Medie Health Post,Deborah Retief Memorial Hospital,Makalamabedi Clinic,Tshane Health Post,Robelela Health Post,Selolwane Health Post,Tsau Clinic,Mahetlwe Health Post,Marapong Clinic,Gathwane Health Post,South East,Gweta Primary Hospital,Itekeng (Area W) Clinic ,Lesoma Health Post,Moreomaoto Health Post,Sedie Clinic,Borakalalo Clinic,Tsabong Unified Secondary School,Maralaleng Health Post,Makwate Health post,Satau Health Post ,Industrial Clinic,Somelo Health Post,Prisons Clinic,Boikhutso Clinic,Kareng Clinic,Mabutsane Clinic,Shashe Station Health Post,Moeng  College Health Post,Lesole Clinic,Lotlhakane East  Clinic,Mowana Health Post,Mathangwane Clinic ,UB (Main Campus) Clinic,Shadishadi Health  Post,Mabesekwa Health Post,Moselebe Health Post,Nshakashogwe Health Post,Tshwaane Health Post,Kanye Prison Health Post,Sankoyo Health Post,Selokolela Health Post,Struizendam Health Post,Pilikwe Clinic,Kavimba Clinic ,Moshupa Health Post,Extension 14 Clinic,Kubung Health Post,Majwana-a-dipitse Health Post,Lepokole Health Post,Mafitlhakgosi Clinic,Jubilee Clinic,Mohembo/Nxomokao Health Post,Dimajwe Health Post,Grootlagte Health Post,Mosetse Health Post,Mmatshumo Clinic,Russel May Clinic,Gamodubu Health Post,Tonota Clinic,Bogogobo Health Post,Metlojane Health Post,Tawana Clinic,Monong Health Post,Nkange Clinic,Matsitama Health Post,POHA BDF Health Post,Kasane Health Post,Tati Siding Clinic ,Paje BDF Health Post,Semboyo Health Post,Moshana Health Post,Sekhutlhane Health Post,Marobela Health Post,Maunatlala Clinic,Tsopeng Clinic,Kotolaname Health Post,Gulubane Health Post,St Josephs Mission Clinic,Makgophana Health Post,Changate Health Post,Maun Prison Clinic,Lentswelemoriti Health Post,Mmathubudukwane  Clinic,Mantshwabisi Health Post,Gobojango Health Post,Machaneng Clinic ,Oodi  Clinic,Kgwatlheng Clinic,Mabudzane Health  Post,Boatlaname Health Post,Old Naledi Clinic,Tobane Health Post,Qabo Health Post,Mmadikola  Health Post,Rakops Health Post,Bokaa Clinic,Malaka Health Post,Mogobane Clinic,Mokungwane Health Post,Draihoek Health Post,Mankgodi Clinic,Mabule Clinic,Chukumuchu Health Post,Kacgae Health Post,Moroka Clinic,Otse Health Post,Tsonyane Health Post,Motsentshe Health Post,Gunutsoga Health Post,Molalatau Health Post,Ncaang Health Post,Ngwatle Health Post,Keng Health Post,Kodibeleng Health Post,Mahlaku Lekganyane Clinic,Sechele Health Post,Julia Molefhe Clinic,Nkoyaphiri Clinic,Topisi Health Post ,Zutshwa Health Post,Kalakamati Health Post,Chobokwane Health Post,Mmokolodi Clinic,Lekgwapeng Health  Post,Xhumo Clinic,Gakhibane Health Post,Ditshukudu Health  Post,Kokotsha Health Post,Bonwapitse Health Post,Kumakwane Health Post,Lesilakgokong,Hatsalatladi Health Post,Lenyanti BDF Health Post,Tshokwe Health Post,Shashe Health Post,Plateau Clinic,Cwagare Health Post,Princess Marina Hospital,Ikongwe Health Post,Ditshegwane Clinic,Moko Clinic,Dutlwe Health Post,Masunga Clinic,Metsimaswaane,EU 7  Clinic,Dzoroga Health Post,Mokatako Health Post,Mogonye Health Post,Tshidilamolomo Clinic ,Mmatseta Health Post,Airstrip Clinic,Sekakangwe Clinic,Lefhoko Health Post,Loologane Health Post ,Tutume McConell Clinic,Ramatlabama Clinic,Shashe Mooke Health Post,Hebron Clinic ,Khudumelapye Clinic,Letsholathebe Health Post,Ranaka Clinic,Sakutswane,New Xanagas/Tsawe Health Post,Tlokweng Main Clinic,Matsaudi Health Post,Sebina Clinic,Sorilatholo Health Post,Toteng Health Post,Mokgenene Health Post,Gantsi Primary Hospital
Senyawe Health Post,0.0,991464.3,1101508.0,887947.9,290222.1,517872.1,239559.4,516313.1,821167.0,461470.4,454778.5,1197061.5,608309.9,517517.7,268731.2,150504.1,121975.9,455135.3,319289.4,764853.3,488622.8,1247770.8,56056.3,463699.8,692738.1,583702.0,896872.3,266357.2,99564.9,491095.1,403015.6,245119.7,836075.7,483139.7,924749.6,16251.0,308159.4,329990.2,319442.6,997289.9,194844.7,837538.9,837412.1,465060.8,330869.5,547591.6,56344.6,256348.9,581995.3,551791.1,85698.0,471306.1,673811.8,321201.6,358323.5,219904.5,528113.2,530325.2,538234.6,636188.1,424716.8,489373.2,240624.4,283282.8,288668.3,607252.7,204472.7,485531.2,273434.1,514808.0,339919.4,57804.2,363963.4,991139.9,329216.5,272275.5,76295.5,198945.5,988619.9,57180.4,91318.9,486413.9,794634.0,586734.3,292807.3,577678.3,220237.8,96418.7,576062.5,1010541.2,1077656.1,663821.7,198772.0,461737.1,530682.2,1066777.0,476257.8,658828.6,325289.2,594816.9,883015.8,1068179.3,71977.8,600342.6,214358.1,609813.9,855213.1,757685.6,967967.5,619411.9,146932.6,589169.6,490024.4,511172.3,927826.9,493756.1,499892.7,369977.0,274977.2,167883.3,588324.5,927783.1,319360.1,246095.8,1122905.8,28838.7,84871.2,531936.8,441069.8,76312.9,537732.0,533672.1,222585.4,429718.8,300828.9,561337.6,945988.6,621974.5,120117.7,572524.9,320430.2,826600.5,1038106.3,315553.0,712862.6,616845.2,554329.2,465416.2,838192.5,287622.5,298234.5,239969.3,255000.5,82543.3,484569.8,221957.0,605685.1,562989.5,292985.9,525605.9,800537.9,340809.0,352207.2,976391.4,859077.8,388878.8,727465.3,608338.9,366148.2,219295.4,281509.0,308763.6,52274.0,339763.8,576989.9,53081.2,986961.5,479574.8,1010455.8,515019.2,1097397.9,1059191.5,334328.3,369634.5,453601.7,725631.0,507719.3,1169460.0,807912.8,612003.8,349613.5,34615.0,632451.8,551844.0,384888.3,32639.0,562535.1,55930.3,453804.2,299915.3,488365.9,483612.6,489355.6,499532.6,621971.9,564158.1,637418.7,671680.3,919881.6,54467.5,632436.1,68392.8,1051331.3,488955.5,38173.7,837788.5,775734.6,477216.3,553952.9,995340.4,599307.6,11858.2,238278.0,638172.5,64549.4,817924.1,626405.5,710927.0,566993.8,854542.9,158054.1,874010.8,576746.3,487532.1,951811.0,263826.4,441295.3,490644.8,55897.6,665773.4,525244.1,363478.0,23476.8,342989.7,710762.4,896339.9,58260.4,589998.7,57249.6,141021.4,641136.4,556281.3,456011.3,547325.6,826853.2,524478.4,1003665.9,263664.0,556065.6,591526.2,221619.1,963675.0,55955.6,174585.5,606034.9,177850.6,561311.6,459423.1,57255.9,256964.0,953008.7,283099.5,201729.7,1233851.6,135016.6,10313.9,52307.9,103885.4,633731.6,411071.4,265032.3,366907.7,735693.4,266024.5,275950.9,416948.7,29112.1,480061.9,977599.3,519180.8,667904.1,953222.3,205303.1,882085.3,718417.3,468635.6,415427.4,86100.0,36308.2,470496.8,548538.0,457098.0,115591.9,121480.1,88354.8,612467.5,692681.4,683430.3,485633.6,501852.8,576755.0,590695.6,453251.4,540509.5,257067.6,281310.7,23443.1,520879.0,260783.1,551991.4,553638.3,499362.1,1034897.6,281744.3,844831.6,395527.6,14170.0,556891.9,263020.7,969331.2,481365.8,268880.8,85887.3,1002313.5,555691.0,545283.4,559528.6,535684.9,491078.6,62352.9,573644.6,990576.0,633982.3,330257.8,37959.8,574556.7,845154.8,568688.7,262003.0,261903.6,32749.7,559545.8,554660.6,491995.2,684689.8,549428.7,453678.4,278622.9,557784.1,277681.1,557654.0,607127.7,54937.1,575199.6,587991.1,284343.0,988750.4,997480.8,840320.1,556275.5,588697.3,924572.8,943283.8,488520.2,281509.0,254816.7,215219.1,295339.4,870622.0,198967.2,71245.5,279383.4,56015.0,528650.8,56015.0,39012.7,56015.0,548310.9,528103.9,608003.9,222573.6,556435.8,926121.2,528302.4,528611.9,650538.9,556310.5,795587.9,1100933.3,885622.0,548157.4,463461.4,293692.3,489735.1,204843.5,646665.3,743053.8,659230.6,576308.3,205641.3,451307.0,270629.5,182131.7,262155.8,320138.3,1085929.1,488203.1,647021.3,330964.6,625339.6,198391.6,1141410.1,558914.6,173884.8,71615.9,290135.9,910121.0,210235.2,527336.6,527862.1,558185.9,576518.2,840076.0,555832.0,132775.3,77632.9,47264.2,292182.0,574579.8,668986.6,429229.5,593786.4,53557.3,316059.3,292336.0,468720.7,442993.1,519632.9,873544.5,221432.6,257155.6,336323.2,55630.6,228602.5,249690.8,562750.6,58888.3,556627.1,491136.1,529483.8,983370.1,281510.8,290795.2,450548.9,642927.9,500761.9,453610.6,500714.6,983928.3,138239.1,104481.1,691666.2,497131.9,117552.9,585963.2,201798.4,341544.3,55444.2,576763.8,451554.2,558429.1,527920.4,999428.5,950324.3,340824.9,657693.9,196401.6,594652.6,490807.1,58600.1,693588.5,765868.9,82289.3,296452.4,203816.8,591479.4,11120.1,81111.1,488393.4,438247.2,136589.5,992846.3,87986.6,735457.6,575964.1,634350.4,592009.0,1273813.5,253306.4,625037.6,544031.3,490606.3,549595.2,213944.0,185248.6,490622.8,53068.5,937743.3,198240.7,922973.9,166046.2,289505.3,308914.3,504343.8,86507.7,1091704.8,617409.0,275774.9,1036227.8,124706.0,143334.2,633731.6,547563.8,57697.6,274374.4,702427.9,579223.4,738381.1,101453.0,264268.7,559436.5,551965.5,96507.7,497165.8,456075.9,134335.8,554583.6,396875.3,508919.7,567191.9,319839.0,357962.2,478449.8,573298.5,21597.8,447252.2,492448.1,225434.2,893939.8,399382.5,413724.3,522502.5,257780.0,536064.4,256797.4,907859.3,521643.6,717683.4,938099.3,1007612.9,38353.3,410972.9,624913.8,620416.9,1054599.3,304283.4,1099297.3,1119418.9,746770.1,369312.1,497245.3,56372.7,490066.9,491519.4,217361.3,1050937.5,53542.1,922226.3,503915.9,530577.4,386365.4,1112462.1,489424.3,814280.5,304301.8,509252.4,551450.5,514134.3,711334.9,160121.7,555911.7,546720.1,627164.9,488010.8,344740.3,601437.5,374969.1,705968.3,37669.3,516533.0,639382.1,282118.6,669111.2,522343.1,704347.5,485003.3,290690.4,60676.9,669442.4,441454.8,99670.5,634400.5,72841.7,634024.1,611811.9,44863.4,563453.9,544043.0,1013942.1,491910.4,576754.2,83763.0,643866.9,618058.3,423314.1,840432.3
Maleshe Health Post,991560.9,0.0,125762.5,104355.9,703213.6,942633.4,837890.1,488396.1,297896.2,547216.8,538903.0,652163.8,518008.0,577585.6,805665.1,1085652.4,1006658.4,543611.3,810082.3,231054.9,527239.1,272025.4,938592.3,549446.1,324575.1,877909.7,1060947.0,776132.6,1034713.1,503603.6,589045.2,782053.6,626636.3,508456.4,1088824.5,976976.6,815806.5,713470.2,762257.6,21544.3,853677.1,623984.4,624750.1,543942.1,996408.3,458386.8,937957.3,793282.8,491693.3,912054.8,914997.4,527153.9,342084.2,1155898.1,661658.0,775990.4,465089.8,515345.6,1422917.0,499680.3,1129797.8,508760.6,838955.0,948821.6,841696.4,461935.6,911867.2,510660.5,764108.1,493753.4,1111630.4,1033978.0,781536.1,1155214.9,716026.9,860121.5,1012141.4,906339.9,465349.1,940657.9,976001.4,509481.3,958708.9,496432.3,707157.1,487376.3,772033.1,1031566.9,430745.4,710962.8,1241731.0,527313.8,906166.4,536746.4,506669.0,593879.5,525878.3,357973.2,670625.8,504514.9,1047090.6,1232254.1,955455.3,510040.6,1099040.6,497418.6,1019287.9,921760.4,1132042.4,529109.9,850144.9,385950.2,511343.2,495021.1,1091901.8,515074.8,494057.5,787549.6,811911.1,875277.8,564311.3,1091858.0,730598.9,1130778.3,823327.3,987373.8,909206.9,464319.9,678626.8,998859.9,1422414.4,1418354.5,776826.8,1314401.3,797546.9,919976.1,1110063.5,446478.6,1055265.9,482223.0,738002.8,303329.7,738527.9,757407.8,365669.2,413662.4,915953.8,545610.2,623540.7,824556.4,774507.9,838299.9,811356.6,1027296.3,511927.8,1038580.8,515383.1,470797.8,699502.7,501592.8,662994.5,1077518.8,1088916.9,1140466.3,335806.9,1136240.1,734309.9,442208.3,695599.0,775381.3,1001675.4,795979.9,1028447.8,747186.4,486687.9,1029255.0,502695.7,516172.1,487185.0,490653.8,121652.4,535920.8,999867.1,622161.2,587887.7,266006.4,514626.3,193714.5,971987.6,466686.7,723361.9,1010788.8,365079.1,466463.3,616401.4,1008812.8,412837.7,941889.8,547926.4,1184597.8,532997.1,512077.6,502746.6,543410.1,501313.2,540144.9,1522101.1,280769.2,1083956.5,940426.9,498733.4,990258.3,751752.8,513090.6,1014347.5,624081.8,217487.3,536533.7,907356.6,19594.8,435067.7,980958.2,1122960.5,514885.7,1024055.5,981998.9,489897.6,1069565.5,542980.6,138115.1,1042736.6,1038085.6,500277.1,506000.8,43312.5,820182.5,627640.6,508800.0,941857.0,366704.5,501230.9,643424.8,1017625.3,1051910.1,321139.9,586088.1,939873.0,499696.8,943209.1,1076169.6,418955.2,914919.8,625624.8,913755.8,990928.0,501354.3,27920.2,820020.1,476141.5,501224.2,771218.9,29015.6,935875.4,1059267.9,469527.0,1062533.0,482550.9,545169.4,937367.6,769920.0,653430.4,948638.3,909124.1,258106.1,1019699.1,1006396.5,1028481.6,1039033.6,992370.1,1118955.3,801966.3,1103617.4,256115.3,822380.6,832307.0,1033308.9,1005285.9,513693.6,678021.0,501879.5,371476.1,1117297.3,912697.5,358814.4,848616.3,992117.4,629171.4,997734.0,1012482.0,571139.3,1433220.5,536725.0,879302.6,1004957.6,910332.8,1497149.9,324518.4,465118.9,509927.0,495941.6,431437.9,470218.1,549963.0,1425192.0,1141750.0,791539.4,973075.6,503577.8,817139.3,568682.2,908815.8,496136.4,1198972.5,947283.0,321560.9,648681.9,990765.2,482409.6,819376.8,1133406.0,1048175.9,952784.5,970569.8,479042.8,914329.5,449847.3,479179.3,480983.0,509232.8,996942.1,428327.6,467305.2,497474.4,713120.8,1014133.6,400287.2,321883.9,423777.6,818359.2,752577.6,1008923.5,479949.7,906001.1,506501.7,789950.1,461977.7,547981.1,1003858.5,913367.8,783052.1,480709.0,516825.7,940896.6,429882.5,563977.9,768417.9,465479.6,21735.1,624503.2,914914.0,947335.8,1088647.6,693644.8,513920.8,1001675.4,811172.8,778680.4,701664.1,1034696.9,906361.7,1003602.9,944922.1,937627.6,504637.6,937627.6,1015186.4,937627.6,1432993.3,504090.7,517702.0,776838.6,481953.5,1090196.0,504289.2,466506.7,813834.6,480725.0,959662.8,1265008.3,607228.9,1432839.8,632652.1,830626.2,505177.5,912237.9,428353.8,907128.6,808076.5,430991.3,913035.8,551149.9,865529.1,1066814.1,818511.9,727560.9,110183.6,510353.9,515930.9,996503.3,514952.9,905786.1,841831.8,534901.4,1058567.3,1041061.9,705373.9,386850.2,839102.8,465239.7,503848.9,912537.0,431201.2,1004150.8,435855.0,874818.8,962315.3,1023438.0,704271.8,591270.6,1553669.0,617503.1,503484.5,939436.9,756987.7,706685.8,547120.9,555983.5,501054.0,198570.2,774825.6,813511.8,892679.3,939552.5,892828.3,742179.4,565410.1,935449.1,461278.8,500900.3,546174.6,460099.3,947049.5,705145.0,543606.9,350954.5,551117.6,547913.3,979164.8,460657.4,954164.6,1039629.3,855741.1,521524.8,1002235.4,495661.2,909192.9,1112410.6,937980.2,923777.4,1009023.7,914012.9,503907.3,23682.9,41825.8,758397.5,1542376.3,903796.1,981939.4,512915.5,940212.8,818621.4,307209.9,911588.6,833386.4,911211.3,446307.3,980771.8,965793.6,512165.6,618997.0,971952.2,469575.5,997587.8,373713.1,430647.0,992988.9,416513.0,298068.0,763481.1,1509719.9,448181.2,508271.8,912410.0,870376.9,978173.9,515407.1,939027.9,1101818.1,924488.9,709577.1,1050728.6,1038516.2,765973.1,500229.5,906759.6,115959.3,496750.2,1008080.8,512957.0,1059854.3,1028016.7,992370.1,1432246.3,939310.3,830730.6,866502.8,418910.1,317896.0,986135.5,869170.6,479087.3,493315.6,981190.1,511045.9,551819.7,1069484.0,910167.4,1018429.7,568987.6,543178.7,985377.7,775534.8,528553.4,427981.4,971068.9,595736.8,508850.8,932828.7,697363.3,1125210.6,1118707.5,498308.5,794714.0,472010.2,793731.3,84966.6,477761.3,298212.6,1102174.1,476480.1,1014527.1,631713.1,421730.9,483909.0,1218674.3,969822.1,576026.6,189039.3,245222.8,673919.1,509753.8,1010153.3,502380.9,502609.9,815691.9,527666.8,1029715.9,622647.9,501336.8,506564.2,1123075.0,136716.6,528013.9,177596.0,715540.6,483879.1,488689.3,530578.8,1596017.3,953398.9,909315.3,1431402.5,506506.1,510881.1,699513.3,577424.3,667716.9,401354.7,1013843.1,495106.5,353122.8,1166801.0,538020.8,496184.8,313359.7,521938.1,702115.6,1036850.6,370373.5,629728.4,1034818.7,511113.7,949493.8,510737.2,587798.6,1021037.1,442332.6,489341.1,714363.8,513229.1,935392.7,993364.2,619853.8,843881.4,666450.5,624615.4
