dest_id,100051-2,1004633-2,1018376-2,1019252-4,103328-1,1060319-9,1078910-5,116397-1,117734-4,118883-8,119826-6,120428-8,120761-2,121018-6,123758-5,125795-5,126097-5,134033-0,134420-9,138941-0,139849-4,141441-6,141574-4,142959-6,143993-4,146444-5,146770-3,147856-9,148454-2,153050-0,153397-5,154328-9,154674-6,155318-9,155922-8,159292-2,160838-9,162118-4,162465-9,163606-7,165266-8,167771-5,169155-9,169913-1,170913-8,171223-1,171566-3,172273-5,172824-5,176459-6,176666-6,178427-1,178647-4,180702-3,180732-0,187595-4,188465-9,188683-7,189383-3,189482-3,189831-1,190567-8,192441-4,193195-5,193948-7,194690-4,198322-0,198876-5,199216-3,199894-7,199921-8,201391-0,206797-3,209107-2,210240-8,210542-7,211721-6,214623-1,215428-4,215930-9,218345-7,218760-7,218766-4,219004-9,219564-2,221016-9,221102-7,221119-1,223705-5,224970-4,227526-1,227847-1,228068-3,228800-9,229763-8,233523-0,236213-5,237250-6,237486-6,237583-0,239497-1,240358-2,243426-4,244463-6,244471-9,245426-2,245847-9,245929-5,249838-4,250219-3,253506-0,253548-2,256008-4,256522-4,257034-9,257736-9,261525-0,262687-7,263484-8,264929-1,265991-0,267593-2,271111-7,272084-5,273439-0,274686-5,274913-3,275295-4,276326-6,282980-2,283972-8,286718-2,287388-3,287528-4,288380-9,288910-3,290937-2,292794-5,294483-3,297614-0,297825-2,297961-5,298782-4,299591-8,300052-8,300716-8,301537-7,303962-5,304722-2,305466-5,305620-7,306646-1,306812-9,308621-2,310115-1,317664-1,320845-1,321664-5,322012-6,325329-1,325783-9,325792-0,326326-6,326771-3,326823-2,328148-2,329309-9,331961-3,332304-5,332865-5,334207-8,335661-5,336494-0,338699-2,348593-5,348737-8,348819-4,34897-9,349554-6,350353-9,352619-1,356085-1,356146-1,356155-2,356568-6,357636-0,357664-2,358097-4,358673-2,359075-9,359199-7,360176-2,360478-2,361071-4,361644-8,362146-3,365193-2,366872-0,368151-7,370657-9,371326-0,371418-5,373679-0,375485-0,375908-1,375911-5,377230-8,377840-4,379558-0,380553-8,381272-4,384465-1,385056-7,388278-4,388754-4,390050-3,390975-1,391399-3,393559-0,395933-5,396493-9,397733-7,399472-0,399845-7,404224-8,405411-0,406209-7,407358-1,407464-7,409516-2,409920-6,410981-5,410982-3,411806-3,414241-0,415277-3,418397-6,419322-3,419499-9,420871-6,422403-6,428165-5,428747-0,429230-6,431094-2,431261-7,431904-2,432283-0,433002-3,433538-6,437590-3,438206-5,439627-1,440145-1,440231-9,442946-0,445141-5,447878-0,448812-8,449269-0,451025-1,451455-0,453145-5,454413-6,455460-6,456797-0,456973-7,456996-8,457469-5,458120-3,460350-2,461911-0,463123-0,465070-1,466505-5,467438-8,469135-8,470942-4,472023-1,473132-9,473400-0,474061-9,475203-6,477648-0,477889-0,478048-2,478872-5,478977-2,481025-5,481757-3,484650-7,484939-4,488869-9,490102-1,490782-0,490856-2,493151-5,495949-0,496348-4,500663-0,503447-5,503641-3,507725-0,510551-5,512171-0,513809-4,515196-4,516649-1,517133-5,517668-0,518039-3,520537-2,521011-7,521057-0,522018-1,523178-2,524549-3,528798-2,533191-3,535023-6,539949-8,540164-1,542046-8,544933-5,547193-3,547563-7,550673-8,553731-1,553760-0,554994-4,556891-0,557244-1,557750-7,560691-8,561209-8,561274-2,562246-9,568461-8,571710-3,573363-9,576287-7,582552-6,584792-6,585584-6,585979-8,586770-0,588661-9,595918-4,597311-0,599426-4,602553-0,602729-6,604111-5,608,608423-0,608860-3,609,609192-0,609449-4,609667-1,610,611,611993-7,612,613,613622-0,614,615,616,617,617724-0,618,618772-8,618900-5,619,620,620832-6,621,621771-5,622,622014-9,623,624,624090-7,625,625958-4,626,627,628,628767-6,629,630,630327-5,631,632,632746-4,633,634,634422-0,634692-8,635,635660-4,636538-1,643270-2,643382-5,644488-9,646188-3,646788-0,646833-4,647844-0,653316-0,657606-0,658384-3,658555-8,659894-0,669638-9,671504-9,674502-0,674820-6,676905-3,678455-7,678593-5,680155-9,682954-3,686152-0,687486-1,687580-1,688812-7,691806-4,693957-3,697110-5,697341-6,702688-3,702756-8,703653-6,703810-2,704753-3,706329-0,708962-6,709838-7,712290-6,713820-9,713823-3,717471-7,719032-5,722327-4,724416-3,728666-9,730690-5,732770-3,732845-3,737491-1,739058-6,740183-9,741052-5,741948-4,743567-0,747272-3,749268-9,751658-6,751937-4,755538-6,755644-2,757017-9,757731-5,757774-5,758579-7,758776-9,758986-4,760197-4,761470-4,762953-8,763910-7,765841-2,765941-0,766051-7,766569-8,770793-8,773237-3,781688-7,782149-9,782241-4,783299-1,784733-8,785760-0,785970-5,785994-5,786771-6,787178-3,787329-2,789739-0,791197-7,792566-2,793318-7,793680-0,795021-5,796866-2,798235-8,79831-4,799821-4,802273-3,802310-3,803159-3,803266-6,804526-2,804642-7,806153-3,806757-1,806776-1,807923-8,808218-2,809716-4,810131-3,810456-4,811002-5,811879-6,814872-8,816069-9,818896-3,820551-0,822378-6,823556-6,825473-2,826832-8,827088-6,827227-0,828861-5,828915-9,829710-3,832575-5,832743-9,832969-0,833536-6,834026-7,835707-1,838744-1,840134-1,842218-0,842802-1,843198-3,844338-4,845952-1,846940-5,848251-5,849220-9,849574-9,853367-1,854774-7,858271-0,863362-0,866139-9,867922-7,868940-8,869718-7,870308-4,870867-9,870919-8,878856-4,881345-3,885823-5,886790-5,889361-2,889396-8,889476-8,891412-9,893812-8,894684-0,894895-2,895295-4,899084-8,899793-4,900214-8,902553-7,907515-1,908115-9,908419-5,908500-2,910036-3,911481-0,912739-0,914848-7,917324-6,918103-3,921292-9,921369-5,927959-7,932660-4,933031-7,933228-9,933244-6,933411-1,936040-5,936820-0,938343-1,940107-6,941893-0,943097-6,943273-3,945939-7,947346-3,947726-6,947960-1,950587-6,950899-5,951847-3,952729-2,953200-3,956424-6,957417-9,958721-3,961057-7,965513-5,965601-8,965687-7,965830-3,969643-6,972228-1,972576-3,972813-0,974945-8,97580-5,975887-1,977333-4,977671-7,977674-1,981309-8,982082-0,982657-9,989336-3,991139-7,991577-8,991896-2,992675-9,994083-4,996429-7,998774-4
100051-2,0.0,991464.2,1101508.0,887947.9,290222.1,517872.1,239559.5,516313.1,821167.0,461462.4,454770.4,1197061.5,608309.9,517509.6,268731.2,150504.1,121975.9,455127.2,319289.4,764853.3,488622.8,1247770.8,56056.3,463691.7,692738.1,583702.0,896872.2,266357.2,99564.9,491095.1,403015.6,245119.7,836075.7,483139.7,924749.6,16251.0,308159.4,329990.2,319442.5,997289.9,194844.7,837538.9,837412.1,465052.7,330869.5,547591.5,56344.6,256348.9,581995.2,551791.1,85698.1,471306.1,673811.8,321201.6,358323.5,219904.5,528113.1,530325.2,538234.6,636188.1,424716.9,489373.2,240624.4,283282.9,288668.3,607252.7,204472.7,485531.2,273434.1,514808.0,339919.5,57804.2,363963.5,991139.9,329216.5,272275.5,76295.5,198945.5,988619.9,57180.4,91318.9,486414.0,794634.0,586734.2,292807.3,577678.3,220237.8,96418.7,576062.5,1010541.2,1077656.1,663821.6,198772.0,461737.1,530682.1,1066777.0,476257.8,658828.6,325289.2,594816.8,883015.8,1068179.2,71977.8,600342.6,214358.2,609813.8,855213.1,757685.6,967967.5,619411.9,146932.6,589169.6,490024.5,511172.3,927826.9,493756.1,499892.7,369977.0,274977.2,167883.3,588324.5,927783.1,319360.1,246095.8,1122905.8,28838.7,84871.2,531936.8,441069.8,76312.9,537732.0,533672.1,222585.4,429718.8,300828.9,561337.6,945988.6,621974.5,120117.7,572524.9,320430.2,826600.5,1038106.3,315553.0,712862.6,616845.2,554329.2,465408.1,838192.5,287622.5,298234.5,239969.3,255000.5,82543.3,484569.8,221957.0,605685.0,562989.5,292986.0,525605.9,800537.9,340809.0,352207.2,976391.4,859077.8,388878.9,727465.3,608338.9,366148.1,219295.4,281509.0,308763.6,52274.0,339763.8,576989.9,53081.2,986961.6,479574.8,1010455.8,515019.2,1097397.9,1059191.5,334328.3,369634.5,453601.7,725631.0,507719.2,1169460.0,807912.8,612003.8,349613.5,34615.0,632451.8,551844.0,384888.3,32639.0,562535.0,55930.3,453804.2,299915.3,488366.0,483612.6,489355.5,499532.5,621971.9,564158.1,637418.8,671680.3,919881.6,54467.5,632436.0,68392.8,1051331.2,488955.5,38173.7,837788.5,775734.6,477216.3,553953.0,995340.4,599307.6,11858.2,238278.0,638172.5,64549.4,817924.1,626405.5,710927.0,566993.8,854542.9,158054.1,875843.8,576746.3,487532.1,951811.0,263826.4,441295.2,490644.7,55897.6,665773.3,525244.1,363478.0,23476.8,342989.7,710762.5,896339.9,58260.4,589998.7,57249.6,141021.4,641136.4,556281.3,456011.2,547325.6,826853.2,524478.4,1003665.9,263664.0,556065.6,591526.1,221619.1,963675.0,55955.6,174585.5,606034.8,177850.6,561311.6,459415.1,57255.9,256964.0,953008.7,283099.5,201729.7,1233851.5,135016.6,10313.9,52307.9,103885.4,633731.6,411071.4,265032.3,366907.7,735693.5,266024.4,275950.9,416948.7,29112.1,480061.9,977599.3,519180.8,667904.0,953222.3,205303.1,882085.2,718417.3,468635.6,415427.5,86100.0,36308.2,470496.8,548538.1,457090.0,115591.9,121480.1,88354.8,612467.5,692681.3,683430.3,485633.6,501852.7,576755.0,590695.6,453251.4,540312.4,257067.6,281310.6,23443.1,520879.0,260783.2,551991.4,553638.3,499362.1,1034897.6,281744.3,844831.6,395527.6,14170.0,556892.0,263020.7,969331.2,481365.8,268880.8,85887.3,1002313.5,555691.0,545283.4,559528.6,535684.9,491078.6,62352.9,573644.6,990576.0,633982.3,330257.9,37959.8,574556.7,845154.8,568688.7,262003.1,261903.6,32749.7,559540.8,554660.6,491995.2,684689.8,549428.7,453678.4,278622.9,557784.1,277681.1,557654.0,607127.7,54937.1,575199.6,587991.0,284343.0,988750.4,997480.8,840320.1,556275.5,588697.3,924572.8,943283.8,488701.9,281509.0,254816.7,215219.1,295339.5,870622.0,198967.2,71245.5,279383.4,56015.0,528650.8,56015.0,39012.7,56015.0,548311.0,528103.9,608003.9,222573.6,556435.8,926121.2,528302.4,528611.8,650538.9,556310.5,795588.0,1100933.2,885622.0,548157.4,463461.3,293692.3,489733.6,204843.5,646665.2,743053.8,659230.6,576308.3,205641.3,451307.0,270629.5,182131.7,262155.8,320138.3,1085929.1,488203.1,647021.3,330964.6,625339.6,198391.6,1141410.1,558914.6,173884.8,71615.9,290135.9,910121.0,210235.2,527336.5,527862.1,558186.0,576518.2,840076.0,555832.0,132775.3,77632.9,47264.2,292182.0,574579.8,668986.6,429229.5,593786.5,53557.3,316059.2,292336.0,468720.6,442993.1,519632.9,873544.5,221432.6,257155.6,336323.2,55630.6,228602.5,249690.8,562750.6,58888.3,556627.1,491136.1,529483.8,983370.1,281510.8,290795.2,450540.8,642927.9,500761.9,453610.6,500714.6,983928.2,138239.1,104481.1,691666.2,497131.9,117552.9,585963.1,201798.4,341544.3,55444.2,576763.8,451554.2,558429.1,527920.5,999428.5,950324.2,340824.9,657694.0,196401.6,594652.6,490807.1,58600.1,693588.5,765868.9,82289.3,296452.4,203816.8,591479.3,11120.1,81111.1,488393.5,438247.2,136589.5,992846.2,87986.7,735457.5,575964.1,634350.4,592009.0,1273813.5,253306.5,625037.6,544031.3,490606.3,549595.2,213944.0,185248.6,490622.7,53068.5,937743.2,198240.7,922973.9,166046.2,289505.3,308914.2,504343.8,86507.7,1091704.8,617409.0,275774.9,1036227.8,124706.0,143334.2,633731.6,547563.9,57697.6,274374.5,702428.0,579223.4,738381.1,101453.0,264268.7,559436.5,551965.5,96507.7,497165.8,456075.9,134335.8,554583.6,396875.3,508911.6,567191.8,319839.0,357962.2,478449.8,573298.5,21597.8,447252.2,492448.1,225434.2,893939.8,399382.5,413724.4,522502.5,257780.1,536064.3,256797.4,907859.2,521643.6,717683.4,938099.2,1007613.1,38353.3,410972.9,624913.8,620416.8,1054599.2,304283.4,1099297.2,1119418.9,746770.1,369312.1,497245.2,56372.7,490066.9,491519.4,217361.3,1050937.5,53542.1,922226.3,503915.9,530577.4,386365.4,1112462.1,489424.3,814280.5,304301.8,509252.4,551450.5,514134.3,711335.0,160121.7,555911.7,546720.2,627164.9,488010.8,344740.3,601437.5,374969.1,705968.2,37669.3,516533.0,639382.1,282118.6,669111.1,522343.1,704347.5,485003.2,290690.4,60676.9,669442.4,441454.8,99670.5,634400.5,72841.7,634024.0,611811.9,44863.4,563453.9,544043.0,1013942.1,491910.4,576754.2,83763.0,643867.0,618058.3,423314.1,840432.2
1004633-2,991560.9,0.0,125762.5,104355.9,703213.6,942633.5,837890.1,488396.1,297896.2,547216.8,538903.0,652163.8,518008.0,577585.6,805665.1,1085652.4,1006658.4,543611.3,810082.3,231054.9,527239.1,272025.4,938592.3,549446.1,324575.1,877909.8,1060947.1,776132.6,1034713.1,503603.6,589045.2,782053.6,626636.4,508456.5,1088824.5,976976.6,815806.5,713470.2,762257.6,21544.3,853677.1,623984.5,624750.2,543942.1,996408.2,458386.9,937957.2,793282.8,491693.3,912054.9,914997.4,527153.9,342084.2,1155898.2,661658.0,775990.5,465089.8,515345.6,1422917.0,499680.3,1129797.8,508760.6,838955.0,948821.6,841696.4,461935.6,911867.2,510660.5,764108.1,493753.4,1111630.5,1033978.0,781536.1,1155214.9,716026.9,860121.5,1012141.4,906339.9,465349.1,940657.9,976001.4,509481.3,958708.9,496432.3,707157.1,487376.3,772033.1,1031566.9,430745.5,710962.9,1241731.0,527313.8,906166.4,536746.4,506669.0,593879.5,525878.3,357973.2,670625.8,504514.9,1047090.6,1232254.2,955455.2,510040.6,1099040.6,497418.6,1019288.0,921760.5,1132042.5,529110.0,850144.9,385950.2,511343.2,495021.1,1091901.8,515074.8,494057.5,787549.6,811911.1,875277.8,564311.3,1091858.0,730598.9,1130778.2,823327.4,987373.8,909206.9,464320.0,678626.8,998859.9,1422414.5,1418354.5,776826.8,1314401.2,797546.9,919976.2,1110063.5,446478.6,1055265.9,482223.0,738002.8,303329.7,738528.0,757407.8,365669.2,413662.5,916362.9,545610.2,623540.8,824556.5,774507.9,838299.9,811356.6,1027296.2,511927.9,1038580.8,515383.1,470797.9,699502.7,501592.8,662994.6,1077518.8,1088916.9,1140466.4,335806.9,1136240.1,734310.0,442208.3,695599.0,775381.3,1001675.4,795980.0,1028447.8,747186.4,486688.0,1029255.0,502695.7,516172.1,487185.0,490653.9,121652.4,535920.8,999867.1,622161.2,587887.7,266006.4,514626.3,193714.5,971987.6,466686.7,723361.9,1010788.8,365079.1,466463.3,616401.5,1008812.8,412837.7,941889.8,547926.4,1184597.8,532997.1,512077.6,502746.6,543410.1,501313.2,540145.0,1522101.2,280769.2,1083956.5,940426.9,498733.5,990258.2,751752.9,513090.6,1014347.5,624081.9,217487.3,536533.7,907356.6,19594.8,435067.7,980958.2,1122960.5,514885.7,1024055.5,981998.9,489897.6,1069565.5,542980.6,138115.1,1042736.6,1039918.6,500277.1,506000.8,43312.5,820182.5,627640.6,508800.0,941857.0,366704.5,501230.9,643424.8,1017625.2,1051910.1,321139.9,586082.4,939873.0,499696.8,943209.1,1076169.6,418955.2,914919.9,625624.8,913755.8,990928.1,501354.4,27920.2,820020.1,476141.6,501224.2,771218.9,29015.6,935875.4,1059267.9,469527.0,1062533.0,482552.2,545169.5,937367.6,769920.0,653430.5,948638.2,909124.1,258106.1,1019699.1,1006396.5,1028481.6,1039033.6,992370.1,1118955.4,801966.3,1103617.4,256115.3,822380.5,832307.0,1033308.9,1005285.9,513693.6,678021.1,501879.5,371476.1,1117297.2,912697.5,358814.5,848616.4,992117.5,629171.5,997734.0,1012482.0,571139.3,1433220.5,536725.0,879302.6,1004957.6,910332.8,1497149.9,324518.4,465118.9,509927.0,495941.6,431438.0,470218.1,549963.0,1424994.8,1141750.0,791539.4,973075.6,503577.8,817139.3,568682.2,908815.8,496136.4,1198972.5,947283.0,321560.9,648681.9,990765.2,482409.6,819376.8,1133406.1,1048176.0,952784.5,970569.8,479042.8,914329.6,449847.3,479181.3,480983.0,509232.8,996942.1,428327.6,467305.2,497474.4,713120.8,1014133.6,400287.2,321884.0,423777.6,818359.2,752577.6,1008923.5,479951.6,906001.2,506501.7,789950.1,461977.7,547981.1,1003858.5,913367.9,783052.1,480709.1,516825.7,940896.6,429882.5,563977.9,768418.0,465479.6,21735.1,624503.3,914914.1,947335.9,1088647.8,693644.8,514102.6,1001675.4,811172.8,778680.4,701664.1,1034696.9,906361.7,1003602.9,944922.1,937627.6,504637.6,937627.6,1015186.4,937627.6,1432993.5,504090.7,517702.0,776838.6,481953.5,1090196.0,504289.2,466506.7,813834.6,480725.1,959662.9,1265008.2,607229.0,1432839.8,632652.1,830626.2,505178.7,912237.9,428353.8,907128.7,808076.6,430991.3,913035.8,551150.0,865529.1,1066814.1,818511.9,727560.9,110183.6,510353.9,515930.9,996503.3,514953.0,905786.1,841831.8,534901.4,1058567.2,1041061.9,705373.9,386850.2,839102.8,465239.7,503848.9,912537.0,431201.2,1004150.9,435855.0,874818.8,962315.3,1023438.0,704271.8,591270.6,1553669.0,617503.1,503484.5,939436.9,756987.7,706685.8,547120.9,555983.5,501054.1,198570.2,774825.6,813511.8,892679.3,939552.5,892828.2,742179.5,565410.1,935449.1,461278.9,500900.3,546174.6,460099.3,947049.5,705145.0,543607.0,350954.5,551117.6,547913.3,979164.9,460657.5,954164.6,1039629.2,855741.1,521524.8,1002235.4,495661.2,909192.9,1112410.6,937980.2,923777.5,1009023.8,914013.0,503907.3,23682.9,41825.8,758397.5,1542376.4,903796.1,981939.4,512915.6,940212.8,818621.5,307209.9,911588.6,833386.4,911211.2,446307.3,980771.8,965793.6,512165.6,618997.0,971952.2,469575.5,997587.8,373713.1,430647.0,992989.0,416513.0,298068.0,763481.1,1509720.0,448181.2,508271.8,912410.1,870376.9,978173.9,515210.0,939027.9,1101818.2,924488.9,709577.1,1050728.6,1038516.2,765973.1,500229.5,906759.6,115959.3,496750.2,1008080.8,512957.0,1059854.2,1028016.7,992370.1,1432246.2,939310.2,830730.6,866502.9,418910.1,317896.0,986135.5,869170.6,479089.2,493315.6,981190.1,511046.0,551819.7,1069484.0,910167.5,1018429.7,568987.6,543178.7,985377.7,775534.8,528553.5,427981.5,971068.9,595736.8,508850.8,932828.7,697363.3,1125210.8,1118707.5,498308.5,794714.0,472010.2,793731.3,84966.6,477761.3,298212.6,1102174.2,476480.1,1014527.1,631713.1,421731.0,483909.0,1218674.2,969822.1,576026.6,189039.3,245222.8,673919.1,509753.8,1010153.3,502381.0,502610.0,815692.0,527666.8,1029715.9,622648.0,501336.8,506564.2,1123075.0,136716.6,528014.0,177596.0,715540.6,483879.1,488689.4,530578.8,1596017.4,953398.9,909315.4,1431402.5,506506.1,510881.1,699513.3,577424.3,667717.0,401354.7,1013843.1,495106.5,353122.9,1166801.0,538020.8,496184.8,313359.7,521938.1,702115.6,1036850.6,370373.5,629728.4,1034818.7,511113.7,949493.8,510737.2,587798.6,1021037.1,442332.6,489341.1,714363.8,513229.1,935392.8,993364.2,619853.8,843881.4,666450.5,624615.5
1018376-2,1101604.6,125762.5,0.0,214399.7,813257.4,1052677.2,947933.8,598440.0,407940.1,657260.6,648946.8,762207.5,628051.8,687629.3,915708.9,1195696.1,1116702.1,653655.1,920126.0,341098.8,637283.0,147185.2,1048636.0,659489.9,434619.0,987953.5,1170990.9,886176.3,1144756.9,613647.4,699089.0,892097.4,736680.1,618500.3,1198868.2,1087020.4,925850.2,823514.0,872301.5,104218.2,963720.9,734028.1,734794.0,653986.0,1106452.0,568430.7,1048001.0,903326.6,601737.1,1022098.6,1025041.1,637197.7,452128.1,1265942.0,771701.8,886034.2,575133.6,625389.5,1532960.8,609724.1,1239841.5,618804.4,948998.8,1058865.4,951740.2,571979.5,1021910.9,620704.3,874151.9,603797.3,1221674.2,1144021.8,891579.8,1265258.6,826070.7,970165.2,1122185.1,1016383.7,575392.9,1050701.6,1086045.1,619525.1,1068752.6,606476.1,817200.9,597420.1,882076.9,1141610.6,540789.3,821006.6,1351774.8,637357.6,1016210.2,646790.2,616712.8,703923.3,635922.1,468017.1,780669.6,614558.6,1157134.4,1342298.0,1065499.0,620084.5,1209084.4,607462.5,1129331.8,1031804.2,1242086.2,639153.8,960188.7,495994.1,621387.0,605065.0,1201945.5,625118.6,604101.3,897593.4,921954.9,985321.5,674355.1,1201901.8,840642.6,1240822.0,933371.1,1097417.5,1019250.6,574363.8,788670.6,1108903.6,1532458.2,1528398.2,886870.5,1424445.0,907590.6,1030019.9,1220107.2,556522.4,1165309.6,592266.8,848046.6,413373.5,848571.7,867451.6,475713.1,523706.3,1026406.6,655654.0,733584.5,934600.2,884551.8,948343.6,921400.3,1137340.0,621971.6,1148624.5,625426.9,580841.6,809546.5,611636.6,773038.3,1187562.5,1198960.6,1250510.1,445850.8,1246283.9,844353.7,552252.1,805642.9,885425.1,1111719.2,906023.7,1138491.6,857230.1,596731.8,1139298.8,612739.5,626216.0,597228.8,600697.6,4459.5,645964.6,1109910.9,732205.0,697931.5,376050.3,624670.1,68874.3,1082031.4,576730.5,833405.8,1120832.5,475123.0,576507.1,726445.3,1118856.5,522881.6,1051933.5,657970.2,1294641.5,643040.9,622121.5,612790.4,653453.8,611357.1,650188.8,1632145.0,390813.1,1194000.2,1050470.6,608777.3,1100302.0,861796.6,623134.5,1124391.2,734125.6,327531.1,646577.5,1017400.4,107700.9,545111.6,1091001.9,1233004.2,624929.6,1134099.2,1092042.6,599941.5,1179609.2,653024.5,248159.0,1152780.4,1149962.4,610320.9,616044.6,153356.4,930226.2,737684.4,618843.8,1051900.8,476748.4,611274.7,753468.6,1127669.0,1161953.9,431183.8,696126.1,1049916.8,609740.5,1053252.8,1186213.4,528999.0,1024963.6,735668.5,1023799.6,1100971.8,611398.1,98392.0,930063.8,586185.4,611268.0,881262.6,139059.4,1045919.1,1169311.6,579570.8,1172576.8,592596.0,655213.3,1047411.3,879963.8,763474.1,1058682.0,1019167.9,133265.9,1129742.8,1116440.2,1138525.4,1149077.4,1102413.9,1228999.1,912010.0,1213661.1,366159.1,932424.2,942350.8,1143352.6,1115329.6,623737.5,788064.8,611923.4,481520.0,1227341.0,1022741.2,468858.3,958660.1,1102161.2,739215.3,1107777.8,1122525.8,681183.0,1543264.2,646768.8,989346.4,1115001.4,1020376.5,1607193.8,434562.3,575162.8,619970.8,605985.4,541481.8,580262.0,660006.8,1535038.5,1251793.8,901583.2,1083119.4,613621.6,927183.0,678726.0,1018859.5,606180.3,1309016.2,1057326.8,431604.7,758725.6,1100809.0,592453.4,929420.6,1243449.9,1158219.8,1062828.2,1080613.5,589086.6,1024373.3,559891.1,589225.1,591026.9,619276.6,1106985.8,538371.5,577349.0,607518.3,823164.6,1124177.4,510331.0,431927.8,533821.5,928402.9,862621.4,1118967.2,589995.4,1016044.9,616545.5,899993.9,572021.6,658025.0,1113902.2,1023411.6,893095.9,590752.8,626869.5,1050940.4,539926.3,674021.7,878461.7,575523.5,104362.3,734547.0,1024957.9,1057379.6,1198691.5,803688.6,624146.4,1111719.2,921216.6,888724.1,811707.9,1144740.6,1016405.4,1113646.6,1054965.9,1047671.4,614681.5,1047671.4,1125230.2,1047671.4,1543037.2,614134.5,627745.8,886882.3,591997.3,1200239.8,614333.0,576550.5,923878.4,590768.8,1069706.6,1375052.0,717272.6,1542883.6,742695.9,940669.9,615222.5,1022281.7,538397.7,1017172.4,918120.3,541035.1,1023079.5,661193.8,975572.9,1176857.9,928555.6,837604.6,17193.0,620397.8,625974.8,1106547.1,624996.8,1015829.8,951875.5,644945.2,1168611.0,1151105.8,815417.7,496894.0,949146.5,575283.5,613892.7,1022580.8,541245.0,1114194.6,545898.9,984862.6,1072359.1,1133481.8,814315.5,701314.4,1663712.8,727546.9,613528.3,1049480.6,867031.5,816729.6,657164.7,666027.3,611097.9,308614.1,884869.3,923555.5,1002723.1,1049596.2,1002872.0,852223.2,675453.9,1045492.9,571322.7,610944.1,656218.5,570143.1,1057093.2,815188.8,653650.8,460998.3,661161.4,657957.1,1089208.6,570701.3,1064208.4,1149673.0,965784.9,631568.6,1112279.1,605705.0,1019236.6,1222454.4,1048023.9,1033821.2,1119067.5,1024056.8,613951.1,104787.3,151869.7,868441.2,1652420.1,1013839.8,1091983.1,622959.3,1050256.5,928665.2,417253.8,1021632.3,943430.1,1021255.0,556351.1,1090815.5,1075837.4,622209.5,729040.8,1081996.0,579619.3,1107631.5,483756.9,540690.8,1103032.8,526556.9,173227.9,873524.9,1619763.8,558225.0,618315.6,1022453.8,980420.6,1088217.6,625253.7,1049071.8,1211862.0,1034532.7,819620.9,1160772.4,1148560.0,876016.9,610273.3,1016803.3,10659.8,606794.1,1118124.6,623000.8,1169898.0,1138060.4,1102413.9,1542290.1,1049354.0,940774.3,976546.6,528953.9,427939.8,1096179.2,979214.4,589133.0,603359.4,1091233.9,621089.8,661863.5,1179527.8,1020211.2,1128473.5,679031.4,653222.5,1095421.5,885578.6,638597.3,538025.3,1081112.6,705780.6,618894.6,1042872.4,807407.1,1235254.5,1228751.2,608352.3,904757.8,582054.1,903775.1,195010.4,587805.1,408256.5,1212218.0,586523.9,1124570.8,741756.9,531774.8,593952.8,1328718.0,1079865.9,686070.3,276105.2,355266.6,783962.9,619797.6,1120197.0,612424.8,612653.8,925735.7,637710.5,1139759.6,732691.7,611380.6,616608.0,1233118.8,11876.5,638057.8,287639.9,825584.3,593923.0,598733.2,640622.6,1706061.2,1063442.6,1019359.1,1541446.4,616550.0,620925.0,809557.1,687468.1,777760.8,511398.5,1123886.8,605150.3,463166.7,1276844.8,648064.6,606228.6,423403.6,631982.0,812159.4,1146894.4,480417.4,739772.2,1144862.4,621157.5,1059537.5,620781.1,697842.5,1131080.9,552376.5,599385.0,824407.5,623273.0,1045436.5,1103407.9,729897.6,953925.1,776494.3,734659.2
